longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-117.98,34.02,32.0,2945.0,651.0,2044.0,652.0,3.1979,176540.0,<1H OCEAN
-121.45,38.57,52.0,2006.0,412.0,825.0,384.0,3.2963,147160.0,INLAND
-118.95,35.37,34.0,1672.0,359.0,1059.0,349.0,2.1588,61071.0,INLAND
-117.55,33.9,21.0,1839.0,324.0,871.0,307.0,3.4459,147204.0,INLAND
-121.91,36.59,17.0,5039.0,833.0,1678.0,710.0,6.2323,387596.18,NEAR OCEAN
-118.2,33.8,42.0,4577.0,1146.0,2749.0,1094.0,2.5012,183960.0,NEAR OCEAN
-122.47,37.89,23.0,10774.0,1736.0,3895.0,1683.0,7.2905,398684.1,NEAR BAY
-122.19,37.76,38.0,1493.0,370.0,1144.0,351.0,0.7683,89588.0,NEAR BAY
-118.36,34.04,49.0,995.0,184.0,462.0,194.0,2.7917,214121.02,<1H OCEAN
-122.29,37.89,52.0,2269.0,380.0,1004.0,371.0,5.1696,297499.01,NEAR BAY
-117.12,32.96,15.0,2869.0,405.0,1526.0,402.0,6.0175,256506.0,<1H OCEAN
-121.68,36.9,13.0,833.0,130.0,405.0,127.0,5.2729,288631.01,<1H OCEAN
-118.36,34.21,41.0,337.0,65.0,198.0,50.0,1.8929,205562.02,<1H OCEAN
-122.32,37.95,35.0,1612.0,354.0,887.0,331.0,2.5769,117748.0,NEAR BAY
-117.86,33.77,39.0,4159.0,655.0,1669.0,651.0,4.6111,220208.0,<1H OCEAN
-117.11,33.14,10.0,3208.0,636.0,1395.0,582.0,3.4455,162375.0,<1H OCEAN
-117.89,33.99,22.0,3272.0,618.0,1784.0,591.0,4.0324,195364.0,<1H OCEAN
-118.14,33.91,37.0,932.0,171.0,578.0,175.0,4.375,190440.0,<1H OCEAN
-117.65,35.0,36.0,1184.0,316.0,672.0,241.0,1.9107,64221.98,INLAND
-118.14,34.09,38.0,1745.0,457.0,1547.0,460.0,2.85,196000.0,<1H OCEAN
-118.26,34.13,37.0,196.0,74.0,194.0,68.0,1.2188,229329.07,<1H OCEAN
-117.85,33.89,24.0,3326.0,503.0,1616.0,494.0,5.7457,270073.0,<1H OCEAN
-117.93,33.76,17.0,3341.0,803.0,3381.0,825.0,3.371,180799.0,<1H OCEAN
-122.33,37.58,43.0,1772.0,422.0,1573.0,401.0,2.7474,276655.0,NEAR OCEAN
-118.35,33.91,28.0,2108.0,534.0,1485.0,536.0,4.0775,250183.0,<1H OCEAN
-120.87,37.07,26.0,2036.0,401.0,1343.0,414.0,3.6331,191880.0,INLAND
-117.95,34.07,37.0,1375.0,260.0,951.0,272.0,3.2083,170768.0,<1H OCEAN
-121.85,37.72,43.0,228.0,40.0,83.0,42.0,10.3203,469574.61,INLAND
-118.06,33.99,46.0,1203.0,219.0,637.0,211.0,3.3611,187354.0,<1H OCEAN
-121.46,38.63,26.0,3185.0,658.0,2444.0,626.0,1.56,68165.0,INLAND
-118.67,34.16,17.0,16544.0,2206.0,6214.0,2118.0,9.1228,474561.63,<1H OCEAN
-120.04,36.96,23.0,2126.0,506.0,2091.0,491.0,1.3713,55260.0,INLAND
-121.95,37.96,18.0,2739.0,393.0,1072.0,374.0,6.1436,215503.0,INLAND
-122.18,37.78,43.0,1985.0,440.0,1085.0,407.0,3.4205,169159.0,NEAR BAY
-117.31,33.1,15.0,2392.0,446.0,747.0,421.0,3.5341,178032.0,NEAR OCEAN
-118.02,33.75,26.0,2989.0,479.0,1596.0,475.0,5.7157,256706.01,<1H OCEAN
-118.71,34.27,26.0,990.0,223.0,719.0,232.0,3.163,219334.02,<1H OCEAN
-118.29,33.99,46.0,2608.0,636.0,1766.0,596.0,1.5846,106198.0,<1H OCEAN
-118.45,34.27,35.0,1579.0,300.0,1012.0,265.0,5.1296,213553.0,<1H OCEAN
-117.66,33.61,21.0,1932.0,266.0,860.0,286.0,7.1497,294836.0,<1H OCEAN
-117.38,34.08,11.0,5684.0,1139.0,3095.0,1036.0,3.6875,119453.0,INLAND
-120.81,38.67,14.0,8396.0,1578.0,3952.0,1474.0,3.0565,125154.0,INLAND
-122.22,37.78,50.0,1776.0,473.0,1807.0,440.0,1.7276,120166.0,NEAR BAY
-118.29,33.72,25.0,2469.0,584.0,1253.0,535.0,3.1932,247446.0,NEAR OCEAN
-119.1,35.33,4.0,6640.0,898.0,3121.0,902.0,6.759,246417.0,INLAND
-117.08,32.91,9.0,1547.0,218.0,683.0,231.0,7.5604,342165.09,<1H OCEAN
-117.89,33.74,33.0,619.0,139.0,1217.0,146.0,4.6875,178471.01,<1H OCEAN
-119.31,34.44,5.0,403.0,48.0,208.0,54.0,12.632,480558.62,NEAR OCEAN
-122.0,37.31,28.0,3811.0,585.0,1795.0,581.0,7.8383,440610.35,<1H OCEAN
-120.46,34.64,16.0,686.0,217.0,614.0,200.0,0.8106,223601.1,NEAR OCEAN
-121.12,39.2,9.0,1431.0,254.0,681.0,221.0,3.045,138442.0,INLAND
-118.2,33.79,48.0,2105.0,592.0,1807.0,539.0,2.7183,177053.0,NEAR OCEAN
-118.77,34.27,7.0,3074.0,794.0,1816.0,654.0,2.7137,227678.04,<1H OCEAN
-122.25,37.83,35.0,1613.0,428.0,675.0,422.0,3.4722,244181.01,NEAR BAY
-122.46,37.78,47.0,1682.0,379.0,837.0,375.0,5.2806,373446.14,NEAR BAY
-122.04,36.95,27.0,1987.0,374.0,961.0,343.0,3.9667,251949.0,NEAR OCEAN
-117.99,34.15,44.0,2492.0,611.0,1951.0,596.0,3.1304,184742.0,INLAND
-118.46,35.13,19.0,3109.0,640.0,1457.0,620.0,2.6417,83295.0,INLAND
-118.36,34.1,36.0,2963.0,838.0,1129.0,745.0,2.5588,308925.05,<1H OCEAN
-118.42,34.15,27.0,2795.0,602.0,1073.0,535.0,5.1496,455619.51,<1H OCEAN
-117.81,34.08,13.0,18448.0,2474.0,7775.0,2397.0,7.7876,316281.0,INLAND
-117.66,33.64,17.0,3173.0,501.0,1555.0,520.0,6.7079,279843.0,<1H OCEAN
-118.11,33.83,36.0,1820.0,313.0,899.0,295.0,4.918,227549.0,<1H OCEAN
-121.88,37.43,31.0,2573.0,474.0,1898.0,475.0,5.6651,253456.0,<1H OCEAN
-118.1,34.1,34.0,2578.0,645.0,1628.0,617.0,2.34,196645.0,<1H OCEAN
-119.23,35.77,36.0,3225.0,635.0,2034.0,593.0,2.4044,67590.0,INLAND
-122.15,37.43,47.0,2600.0,490.0,1149.0,465.0,5.0203,365945.26,NEAR BAY
-122.42,37.62,36.0,1017.0,165.0,407.0,159.0,4.8,314446.02,NEAR OCEAN
-118.45,34.01,36.0,2424.0,418.0,1123.0,417.0,6.4755,417928.19,<1H OCEAN
-118.27,34.08,43.0,962.0,253.0,658.0,244.0,3.2386,207359.01,<1H OCEAN
-118.38,34.27,8.0,3248.0,847.0,2608.0,731.0,2.8214,180779.01,<1H OCEAN
-122.02,37.6,31.0,2155.0,522.0,1858.0,437.0,2.652,163471.0,NEAR BAY
-117.8,34.1,13.0,2996.0,495.0,1187.0,464.0,6.2456,232471.0,INLAND
-118.38,34.04,39.0,2614.0,569.0,1665.0,553.0,3.4063,325776.07,<1H OCEAN
-117.83,33.93,14.0,1956.0,282.0,671.0,269.0,6.5841,296203.02,<1H OCEAN
-117.86,33.62,23.0,3166.0,411.0,1092.0,345.0,7.9367,357973.09,<1H OCEAN
-117.19,34.05,33.0,3007.0,498.0,1252.0,488.0,3.8816,117351.0,INLAND
-117.84,33.74,25.0,1818.0,577.0,1426.0,532.0,3.2104,167469.0,<1H OCEAN
-117.24,32.79,25.0,2135.0,691.0,566.0,320.0,2.6902,217126.0,NEAR OCEAN
-121.8,37.23,18.0,2581.0,358.0,1284.0,377.0,6.7385,306478.01,<1H OCEAN
-117.04,34.04,30.0,3474.0,735.0,1674.0,691.0,2.5863,101083.0,INLAND
-119.8,36.29,7.0,479.0,84.0,327.0,103.0,5.1728,168121.0,INLAND
-117.9,34.11,23.0,4776.0,1316.0,4797.0,1187.0,2.1667,167400.0,<1H OCEAN
-117.95,33.77,38.0,1476.0,308.0,1114.0,309.0,4.1917,196404.01,<1H OCEAN
-122.09,37.67,39.0,2069.0,500.0,1408.0,478.0,3.1115,188672.0,NEAR BAY
-118.42,34.03,45.0,1262.0,223.0,637.0,221.0,5.0866,364616.03,<1H OCEAN
-118.05,33.85,25.0,2856.0,388.0,1212.0,362.0,6.1737,319986.0,<1H OCEAN
-121.79,37.32,6.0,2850.0,561.0,2160.0,581.0,5.5336,257210.0,<1H OCEAN
-118.16,33.97,39.0,1444.0,447.0,1890.0,416.0,2.1181,158071.0,<1H OCEAN
-115.59,32.79,8.0,2183.0,307.0,1000.0,287.0,6.3814,219991.0,INLAND
-117.93,33.93,37.0,1128.0,273.0,931.0,234.0,2.8,161540.0,<1H OCEAN
-117.3,34.46,8.0,6246.0,1273.0,3883.0,1264.0,2.7917,105449.0,INLAND
-117.9,33.73,30.0,746.0,172.0,1048.0,163.0,4.1,164491.0,<1H OCEAN
-122.55,38.0,18.0,3119.0,803.0,1395.0,722.0,3.9265,242341.0,NEAR BAY
-118.18,33.78,17.0,1419.0,436.0,1300.0,360.0,2.0769,147058.0,NEAR OCEAN
-119.29,36.12,24.0,1248.0,226.0,641.0,200.0,2.4722,66752.0,INLAND
-118.45,35.62,18.0,2304.0,527.0,782.0,390.0,1.4141,74386.0,INLAND
-121.79,37.31,22.0,2199.0,361.0,1270.0,386.0,5.1149,235632.0,<1H OCEAN
-119.83,36.37,25.0,1549.0,269.0,819.0,272.0,2.7159,79278.0,INLAND
-122.42,37.74,52.0,1674.0,346.0,734.0,335.0,3.8864,271696.0,NEAR BAY
-123.18,39.23,18.0,243.0,55.0,115.0,54.0,2.125,175958.02,<1H OCEAN
-121.29,38.68,20.0,1881.0,378.0,921.0,360.0,1.8589,87809.0,INLAND
-117.25,32.81,39.0,1846.0,350.0,765.0,329.0,3.9187,350993.05,NEAR OCEAN
-118.05,33.73,25.0,2472.0,450.0,1301.0,467.0,5.0699,242512.01,<1H OCEAN
-122.27,37.56,17.0,3211.0,847.0,1553.0,812.0,4.9434,352154.27,NEAR BAY
-118.33,34.05,44.0,1574.0,390.0,1323.0,404.0,2.5284,225178.01,<1H OCEAN
-121.39,38.64,33.0,1503.0,282.0,652.0,229.0,3.6937,140173.0,INLAND
-118.25,34.07,16.0,719.0,225.0,801.0,218.0,2.3942,189368.0,<1H OCEAN
-122.12,37.42,35.0,2445.0,533.0,1187.0,519.0,5.2803,368845.11,NEAR BAY
-117.17,34.05,29.0,4007.0,700.0,1576.0,696.0,3.1801,113820.0,INLAND
-117.33,33.87,14.0,2300.0,335.0,1001.0,311.0,5.1045,171980.0,INLAND
-117.32,34.06,52.0,802.0,160.0,564.0,131.0,2.1591,83196.0,INLAND
-121.34,38.03,20.0,4213.0,751.0,2071.0,714.0,4.4063,146228.0,INLAND
-122.47,37.51,15.0,4974.0,764.0,2222.0,774.0,6.7606,405254.14,NEAR OCEAN
-121.94,37.54,27.0,3715.0,526.0,1631.0,538.0,6.2179,306380.04,<1H OCEAN
-118.18,33.89,25.0,5896.0,1464.0,4149.0,1362.0,2.6742,158469.0,<1H OCEAN
-117.05,32.77,33.0,3535.0,683.0,1568.0,672.0,2.8097,165371.0,NEAR OCEAN
-118.01,34.05,37.0,682.0,172.0,813.0,173.0,3.8125,164637.0,<1H OCEAN
-123.16,39.13,33.0,1320.0,303.0,1048.0,303.0,1.7813,102672.0,<1H OCEAN
-121.27,38.02,32.0,342.0,58.0,138.0,52.0,2.9821,119644.0,INLAND
-119.86,34.41,24.0,1576.0,580.0,1630.0,531.0,1.24,214078.0,NEAR OCEAN
-118.18,33.87,44.0,2137.0,461.0,1126.0,439.0,3.4408,166168.0,<1H OCEAN
-122.24,37.82,52.0,3665.0,517.0,1470.0,520.0,6.155,395137.21,NEAR BAY
-117.9,33.65,27.0,3310.0,598.0,1402.0,563.0,6.632,378243.24,<1H OCEAN
-122.26,37.88,52.0,2604.0,837.0,1798.0,769.0,1.725,232303.0,NEAR BAY
-122.44,37.78,52.0,2695.0,657.0,1243.0,573.0,2.8569,353944.02,NEAR BAY
-121.81,37.25,5.0,1975.0,520.0,861.0,440.0,4.4565,256020.03,<1H OCEAN
-118.14,33.86,36.0,1774.0,348.0,934.0,333.0,4.8571,217248.0,<1H OCEAN
-118.2,34.07,34.0,1765.0,551.0,2203.0,500.0,2.2708,149510.0,<1H OCEAN
-119.83,36.83,14.0,2351.0,341.0,1128.0,363.0,6.9903,217006.0,INLAND
-115.91,33.36,15.0,459.0,95.0,160.0,73.0,0.922,53920.0,INLAND
-116.86,32.8,19.0,1747.0,291.0,848.0,290.0,4.875,183078.0,<1H OCEAN
-117.97,33.93,31.0,1975.0,373.0,918.0,347.0,4.4107,223824.0,<1H OCEAN
-118.39,34.19,23.0,1875.0,710.0,2555.0,657.0,2.0968,187021.0,<1H OCEAN
-122.32,37.54,34.0,3661.0,692.0,1608.0,656.0,5.0774,341608.08,NEAR OCEAN
-122.25,37.83,28.0,5022.0,1750.0,2558.0,1661.0,2.4234,244382.03,NEAR BAY
-117.98,34.02,33.0,3512.0,632.0,1971.0,598.0,4.4653,189228.0,<1H OCEAN
-117.94,33.79,24.0,4179.0,784.0,1902.0,733.0,4.7986,210819.0,<1H OCEAN
-117.99,33.8,25.0,3179.0,639.0,2526.0,623.0,3.3281,181960.0,<1H OCEAN
-117.92,34.1,35.0,2994.0,603.0,1933.0,561.0,4.0052,169249.0,<1H OCEAN
-118.0,33.85,33.0,2053.0,418.0,1154.0,405.0,4.0455,203782.0,<1H OCEAN
-117.93,33.69,26.0,2822.0,473.0,1258.0,469.0,6.4441,312056.05,<1H OCEAN
-118.2,34.05,40.0,1146.0,323.0,1354.0,321.0,1.9205,135099.0,<1H OCEAN
-122.27,37.81,40.0,880.0,451.0,582.0,380.0,0.977,150073.0,NEAR BAY
-121.3,38.03,11.0,2866.0,654.0,1404.0,525.0,2.505,116742.0,INLAND
-117.87,33.74,31.0,2338.0,652.0,3289.0,631.0,2.6734,152924.0,<1H OCEAN
-117.24,33.05,15.0,3029.0,555.0,1559.0,546.0,5.3129,271489.02,NEAR OCEAN
-117.9,33.85,31.0,3413.0,764.0,2326.0,728.0,4.325,203435.0,<1H OCEAN
-121.27,37.87,34.0,1010.0,206.0,678.0,234.0,2.9531,107945.0,INLAND
-118.31,33.96,47.0,2005.0,392.0,1134.0,415.0,3.7143,151163.0,<1H OCEAN
-118.28,34.1,49.0,2843.0,880.0,2004.0,796.0,2.7875,216324.01,<1H OCEAN
-122.32,37.97,33.0,1156.0,190.0,643.0,209.0,4.5,190718.0,NEAR BAY
-121.31,38.66,26.0,1604.0,245.0,751.0,267.0,4.7381,152811.0,INLAND
-121.43,37.75,41.0,1717.0,325.0,855.0,303.0,2.75,116880.0,INLAND
-118.29,34.11,24.0,3696.0,1125.0,1685.0,1031.0,2.3789,251687.03,<1H OCEAN
-122.02,38.38,16.0,808.0,137.0,371.0,145.0,6.0767,223783.0,INLAND
-122.01,37.92,18.0,2808.0,337.0,1038.0,337.0,8.3956,393542.1,NEAR BAY
-117.3,34.13,42.0,2115.0,557.0,1532.0,494.0,1.4531,74897.0,INLAND
-118.37,34.21,33.0,2034.0,470.0,1990.0,423.0,3.7455,173071.0,<1H OCEAN
-121.83,36.98,19.0,4431.0,705.0,1764.0,679.0,4.3321,233038.0,<1H OCEAN
-121.96,39.3,39.0,701.0,130.0,271.0,89.0,2.1845,69915.0,INLAND
-118.3,34.03,37.0,2781.0,766.0,2586.0,729.0,1.8564,153511.0,<1H OCEAN
-118.3,34.05,44.0,1612.0,650.0,2028.0,593.0,1.9152,194991.0,<1H OCEAN
-118.01,34.09,29.0,3402.0,747.0,2331.0,690.0,3.6094,204001.0,INLAND
-117.06,33.01,24.0,2618.0,485.0,726.0,443.0,3.5192,167307.0,<1H OCEAN
-122.53,37.88,36.0,2688.0,485.0,1064.0,449.0,4.4583,406250.07,NEAR BAY
-121.24,38.68,20.0,1402.0,236.0,676.0,236.0,3.7426,145683.0,INLAND
-117.95,34.0,34.0,2376.0,468.0,1858.0,449.0,4.1328,177532.0,<1H OCEAN
-118.23,34.07,40.0,506.0,119.0,397.0,114.0,3.1944,131880.0,<1H OCEAN
-117.89,33.87,32.0,1569.0,422.0,835.0,386.0,3.0465,195483.0,<1H OCEAN
-122.09,37.69,20.0,4296.0,817.0,1732.0,800.0,4.8036,246529.0,NEAR BAY
-121.63,36.65,44.0,309.0,121.0,315.0,80.0,1.6071,172727.0,<1H OCEAN
-122.05,37.68,23.0,7518.0,1279.0,3827.0,1294.0,5.1701,254543.0,NEAR BAY
-117.04,32.71,28.0,5274.0,991.0,3727.0,961.0,3.57,138859.0,NEAR OCEAN
-117.04,32.7,7.0,9311.0,1703.0,7302.0,1694.0,4.419,195632.0,NEAR OCEAN
-118.26,34.07,52.0,1802.0,613.0,2382.0,587.0,1.8438,175949.0,<1H OCEAN
-118.13,34.17,49.0,1962.0,435.0,1329.0,457.0,3.2898,189649.0,<1H OCEAN
-116.97,32.79,19.0,4108.0,1101.0,2971.0,1006.0,1.9893,125641.0,<1H OCEAN
-119.55,36.51,46.0,55.0,11.0,26.0,5.0,4.125,123052.0,INLAND
-120.92,37.65,23.0,505.0,124.0,163.0,129.0,1.3696,109099.0,INLAND
-120.8,38.51,23.0,1001.0,195.0,369.0,157.0,3.125,120123.0,INLAND
-121.83,38.0,15.0,6365.0,1646.0,3838.0,1458.0,2.5495,133982.0,INLAND
-122.42,37.93,47.0,3453.0,779.0,1353.0,728.0,4.016,335974.2,NEAR BAY
-122.27,37.47,44.0,3022.0,473.0,1235.0,477.0,6.7058,440832.4,NEAR OCEAN
-122.36,37.94,45.0,907.0,188.0,479.0,161.0,3.0862,141637.0,NEAR BAY
-118.32,33.33,52.0,2127.0,512.0,733.0,288.0,3.3906,308430.02,ISLAND
-117.06,32.73,33.0,3444.0,619.0,1884.0,582.0,3.7891,128823.0,NEAR OCEAN
-118.97,37.64,13.0,1907.0,544.0,575.0,234.0,3.0685,124628.0,INLAND
-117.27,34.12,52.0,954.0,246.0,943.0,256.0,0.8658,75238.0,INLAND
-120.55,37.32,21.0,1410.0,229.0,590.0,205.0,3.3194,108358.0,INLAND
-117.99,33.9,33.0,2161.0,383.0,1235.0,383.0,5.6454,238870.01,<1H OCEAN
-118.0,33.91,19.0,5166.0,770.0,2374.0,753.0,5.979,297786.0,<1H OCEAN
-118.37,33.81,36.0,2031.0,339.0,817.0,337.0,5.1271,384299.13,NEAR OCEAN
-117.97,33.66,14.0,6090.0,1338.0,1974.0,1248.0,2.8061,196990.0,<1H OCEAN
-117.17,33.28,16.0,1921.0,312.0,862.0,280.0,5.1786,231359.03,<1H OCEAN
-119.88,36.81,30.0,2288.0,474.0,1435.0,425.0,1.3221,57471.0,INLAND
-117.74,34.05,29.0,2452.0,700.0,3029.0,665.0,2.1354,115685.0,INLAND
-117.13,32.79,35.0,1458.0,262.0,723.0,257.0,4.2098,169502.0,NEAR OCEAN
-122.06,37.65,33.0,1227.0,286.0,848.0,291.0,3.8036,165118.0,NEAR BAY
-118.3,33.99,47.0,2212.0,533.0,1903.0,554.0,1.9853,106419.0,<1H OCEAN
-118.06,35.68,15.0,1962.0,403.0,730.0,321.0,2.25,90852.0,INLAND
-118.38,33.89,35.0,1778.0,330.0,732.0,312.0,6.5745,409129.15,<1H OCEAN
-122.45,37.73,52.0,2510.0,438.0,1153.0,407.0,5.1238,326642.05,NEAR BAY
-121.97,37.24,35.0,2553.0,533.0,1117.0,498.0,4.4063,287085.02,<1H OCEAN
-118.14,33.95,44.0,1812.0,338.0,822.0,314.0,6.7744,423131.37,<1H OCEAN
-121.97,37.53,35.0,2277.0,420.0,1353.0,413.0,4.75,218395.0,<1H OCEAN
-118.15,34.86,10.0,4597.0,1009.0,2227.0,821.0,2.6149,107020.0,INLAND
-117.2,32.86,4.0,4308.0,1095.0,1923.0,932.0,3.9356,224147.0,NEAR OCEAN
-118.3,34.01,52.0,1444.0,343.0,1154.0,334.0,2.0625,115704.0,<1H OCEAN
-117.98,33.79,35.0,2356.0,478.0,1659.0,480.0,4.1115,189722.0,<1H OCEAN
-122.42,37.62,43.0,2367.0,409.0,1141.0,400.0,4.8295,295224.0,NEAR OCEAN
-118.2,33.94,42.0,618.0,163.0,680.0,179.0,3.3472,132272.0,<1H OCEAN
-117.01,32.81,21.0,4203.0,618.0,1620.0,600.0,5.3441,217704.0,<1H OCEAN
-116.98,32.74,17.0,3943.0,843.0,1995.0,766.0,2.6944,151118.0,<1H OCEAN
-122.01,37.53,19.0,4572.0,712.0,2346.0,709.0,6.0667,326798.03,NEAR BAY
-117.92,34.03,32.0,1819.0,375.0,1728.0,375.0,3.975,160952.0,<1H OCEAN
-123.17,39.15,30.0,1904.0,331.0,816.0,325.0,4.425,170014.0,<1H OCEAN
-123.76,41.03,24.0,2386.0,565.0,1058.0,414.0,2.0644,74952.0,<1H OCEAN
-122.44,37.73,46.0,3581.0,758.0,1670.0,703.0,4.1932,280091.02,NEAR BAY
-120.43,34.93,10.0,2980.0,585.0,1593.0,562.0,3.285,160433.0,<1H OCEAN
-122.42,37.64,41.0,98.0,20.0,68.0,19.0,2.225,277805.03,NEAR OCEAN
-117.98,34.14,27.0,6341.0,1289.0,2899.0,1192.0,3.6336,175413.0,INLAND
-122.3,37.91,40.0,2866.0,617.0,1305.0,589.0,3.6321,221901.0,NEAR BAY
-118.32,33.8,29.0,4317.0,1037.0,2102.0,959.0,3.1275,276319.0,<1H OCEAN
-118.41,34.04,49.0,601.0,95.0,228.0,106.0,8.0239,456838.62,<1H OCEAN
-121.94,37.34,36.0,3142.0,632.0,1372.0,560.0,5.0175,292822.0,<1H OCEAN
-117.21,32.84,34.0,2158.0,366.0,1046.0,335.0,4.5402,206232.0,NEAR OCEAN
-118.12,34.16,30.0,1762.0,416.0,940.0,398.0,2.8631,195841.01,<1H OCEAN
-119.87,36.54,34.0,1370.0,287.0,818.0,269.0,2.4044,72991.0,INLAND
-117.92,33.94,30.0,2506.0,394.0,1255.0,421.0,4.7813,207460.0,<1H OCEAN
-118.09,33.75,32.0,6239.0,974.0,2615.0,950.0,6.6188,432570.15,NEAR OCEAN
-118.28,34.0,46.0,1650.0,463.0,1992.0,458.0,2.3403,122805.0,<1H OCEAN
-119.29,36.54,18.0,2581.0,628.0,2732.0,592.0,1.8429,59568.0,INLAND
-121.92,36.55,37.0,2190.0,419.0,490.0,300.0,3.7852,362457.1,NEAR OCEAN
-118.44,34.16,35.0,3080.0,642.0,1362.0,623.0,4.1218,338102.0,<1H OCEAN
-122.26,37.84,52.0,696.0,191.0,345.0,174.0,2.6736,144388.0,NEAR BAY
-119.76,36.79,26.0,3654.0,837.0,1976.0,830.0,2.1544,74380.0,INLAND
-119.73,36.73,9.0,1621.0,428.0,678.0,394.0,2.2437,86072.0,INLAND
-118.99,35.3,33.0,2248.0,434.0,1461.0,405.0,2.9402,70942.0,INLAND
-118.2,34.02,49.0,1098.0,317.0,1411.0,301.0,2.75,137632.0,<1H OCEAN
-118.47,34.05,25.0,2689.0,719.0,1229.0,663.0,3.5909,409888.11,<1H OCEAN
-118.18,33.88,47.0,882.0,185.0,536.0,174.0,4.625,178675.0,<1H OCEAN
-117.93,33.83,30.0,1561.0,381.0,1104.0,391.0,3.375,191512.0,<1H OCEAN
-122.47,37.78,52.0,2635.0,587.0,1302.0,577.0,3.7292,400755.08,NEAR BAY
-121.73,38.0,3.0,9217.0,1522.0,3578.0,1272.0,5.0016,167792.0,INLAND
-121.97,37.25,32.0,2892.0,496.0,1193.0,492.0,6.131,352140.04,<1H OCEAN
-122.71,38.44,27.0,966.0,251.0,462.0,230.0,1.7,166294.0,<1H OCEAN
-117.72,33.62,19.0,5777.0,1261.0,1711.0,1225.0,2.7634,143353.0,<1H OCEAN
-122.46,37.72,52.0,2951.0,406.0,1115.0,397.0,6.7228,428193.29,NEAR OCEAN
-121.23,37.84,28.0,1347.0,241.0,713.0,225.0,4.0208,130690.0,INLAND
-117.53,33.88,22.0,2855.0,667.0,2453.0,624.0,3.1312,137873.0,INLAND
-117.25,32.82,23.0,6139.0,826.0,2036.0,807.0,9.5245,478336.77,NEAR OCEAN
-118.15,34.04,33.0,818.0,195.0,664.0,198.0,2.1944,167907.0,<1H OCEAN
-119.79,36.79,19.0,1524.0,448.0,960.0,386.0,1.5122,61341.99,INLAND
-122.05,37.63,5.0,3785.0,936.0,2240.0,792.0,3.2829,205564.0,NEAR BAY
-121.32,38.62,29.0,2430.0,448.0,1087.0,394.0,3.0864,134132.0,INLAND
-121.82,38.01,47.0,1265.0,254.0,587.0,247.0,2.6364,108456.0,INLAND
-122.26,38.03,25.0,2239.0,361.0,928.0,353.0,4.4474,185175.0,NEAR BAY
-118.0,33.75,26.0,1382.0,387.0,1977.0,368.0,2.7589,188042.0,<1H OCEAN
-118.07,33.85,16.0,3771.0,606.0,2196.0,564.0,7.0113,355110.04,<1H OCEAN
-121.92,37.73,24.0,1407.0,327.0,501.0,295.0,2.4821,161586.0,<1H OCEAN
-122.56,37.95,34.0,2677.0,411.0,933.0,410.0,6.1444,420320.25,NEAR OCEAN
-117.29,34.13,44.0,2337.0,563.0,1238.0,467.0,1.5156,74314.0,INLAND
-118.08,33.99,38.0,1683.0,328.0,1369.0,339.0,3.6196,169936.0,<1H OCEAN
-121.68,39.82,15.0,3996.0,748.0,1786.0,728.0,3.5189,114541.0,INLAND
-121.89,37.26,25.0,3319.0,531.0,1560.0,502.0,5.8479,274847.01,<1H OCEAN
-117.05,34.04,23.0,3967.0,766.0,1518.0,698.0,2.29,104111.0,INLAND
-117.84,33.9,24.0,1723.0,223.0,707.0,219.0,7.0352,288834.01,<1H OCEAN
-117.93,33.94,28.0,3664.0,719.0,1820.0,657.0,4.225,204762.0,<1H OCEAN
-117.94,33.78,34.0,2627.0,468.0,1409.0,450.0,4.7731,202540.0,<1H OCEAN
-117.29,35.54,35.0,7922.0,1636.0,3431.0,1329.0,3.4145,79664.0,INLAND
-116.88,33.93,37.0,1495.0,429.0,865.0,342.0,1.2188,84169.0,INLAND
-117.88,33.84,34.0,1410.0,214.0,837.0,240.0,6.1168,260087.01,<1H OCEAN
-117.49,33.99,21.0,2050.0,392.0,1153.0,336.0,4.84,149879.0,INLAND
-117.98,34.03,21.0,797.0,162.0,484.0,166.0,2.625,170686.02,<1H OCEAN
-119.23,34.19,16.0,5297.0,810.0,1489.0,667.0,6.4522,391740.24,NEAR OCEAN
-117.86,33.75,13.0,1632.0,598.0,3356.0,659.0,1.5054,163376.0,<1H OCEAN
-118.43,34.01,27.0,3133.0,1021.0,2242.0,1002.0,2.697,298952.01,<1H OCEAN
-122.31,38.01,18.0,4123.0,874.0,1895.0,772.0,3.2759,151855.0,NEAR BAY
-122.43,37.79,52.0,3486.0,847.0,1248.0,813.0,7.2623,403298.36,NEAR BAY
-118.19,33.95,42.0,1651.0,463.0,1559.0,436.0,2.3882,152924.0,<1H OCEAN
-117.11,32.91,15.0,1840.0,235.0,855.0,241.0,7.5992,347464.12,<1H OCEAN
-118.47,34.04,32.0,2909.0,748.0,1310.0,706.0,4.516,417761.21,<1H OCEAN
-122.42,37.75,52.0,2163.0,607.0,1447.0,546.0,3.3555,300880.0,NEAR BAY
-117.34,34.08,35.0,1380.0,248.0,730.0,264.0,3.2305,101754.0,INLAND
-122.06,37.99,17.0,1319.0,316.0,384.0,269.0,1.8229,147727.0,NEAR BAY
-122.06,37.54,20.0,6483.0,1068.0,3526.0,1060.0,5.0838,252543.01,NEAR BAY
